,TWII.Open,TWII.High,TWII.Low,TWII.Close,TWII.Volume,TWII.Adjusted,add/less
2016/3/16,8637.629883,8699.139648,8637.629883,8699.139648,1985300,8699.11839,87.959746
2016/3/17,8763.509766,8826.839844,8716.879883,8734.540039,2375000,8734.518694,35.400304
2016/3/18,8747.049805,8810.709961,8747.049805,8810.709961,2473700,8810.688429,76.169735
2016/3/21,8826.160156,8840.75,8747.589844,8812.700195,1740400,8812.678659,1.99023
2016/3/22,8806.019531,8814.370117,8713.240234,8785.679688,1884200,8785.658217,-27.020442
2016/3/23,8777.879883,8814.5,8734.549805,8766.089844,1743000,8766.068421,-19.589796
2016/3/24,8745.419922,8765.959961,8676.870117,8743.379883,1753200,8743.358516,-22.709905
2016/3/25,8758.139648,8765.620117,8699.889648,8704.969727,1484000,8704.948453,-38.410063
2016/3/28,8713.719727,8737.860352,8676.030273,8690.450195,1609600,8690.428958,-14.519495
2016/3/29,8687.05957,8711.110352,8585.709961,8617.349609,1903600,8617.32855,-73.100408
2016/3/30,8624.929688,8744.469727,8624.929688,8737.040039,1920800,8737.018688,119.690138
2016/3/31,8757.219727,8803.910156,8695.080078,8744.830078,2006100,8744.808708,7.79002
2016/4/1,8700.379883,8704.530273,8628.94043,8657.549805,1542800,8657.528647,-87.280061
2016/4/6,8605.160156,8605.160156,8496.889648,8513.299805,2018500,8513.279,-144.249647
2016/4/7,8523.25,8529.44043,8436.540039,8490.25,1783400,8490.229252,-23.049748
2016/4/8,8464.780273,8546.30957,8452.049805,8541.5,1796500,8541.479126,51.249874
2016/4/11,8518.959961,8568.44043,8476.570312,8562.589844,1435100,8562.568919,21.089793
2016/4/12,8561.209961,8613.55957,8520.139648,8531.179688,1695400,8531.158839,-31.41008
2016/4/13,8562.790039,8653.080078,8561.900391,8652.080078,1698200,8652.058934,120.900095
2016/4/14,8684.929688,8719.150391,8653.839844,8667.709961,1742000,8667.688779,15.629845
2016/4/15,8634.230469,8700.389648,8613.25,8700.389648,1565500,8700.368387,32.679608
2016/4/18,8681.799805,8686.980469,8650.129883,8666.009766,1311400,8665.988588,-34.379799
2016/4/19,8701.75,8743.349609,8627.290039,8633.719727,1525800,8633.698628,-32.28996
2016/4/20,8649.089844,8695.219727,8502.549805,8514.480469,1800900,8514.459661,-119.238967
2016/4/21,8549.139648,8568.650391,8508.919922,8568.650391,1397500,8568.629451,54.16979
2016/4/22,8560.209961,8580.330078,8501.030273,8535.75,1593200,8535.72914,-32.900311
2016/4/25,8541.139648,8560.280273,8513.730469,8560.280273,1113800,8560.259354,24.530214
2016/4/26,8556.370117,8622.419922,8554.549805,8581.570312,1291300,8581.549341,21.289987
2016/4/27,8561.370117,8597.639648,8537.030273,8563.049805,1429000,8563.028878,-18.520463
2016/4/28,8586.919922,8595.990234,8456.379883,8473.870117,1614700,8473.849409,-89.179469
2016/4/29,8424.040039,8424.040039,8352.230469,8377.900391,1575700,8377.879917,-95.969492
2016/5/3,8362.349609,8363.589844,8268.410156,8294.120117,1644000,8294.099848,-83.780069
2016/5/4,8282.519531,8285.959961,8153.569824,8185.470215,1801400,8185.450211,-108.649637
2016/5/5,8182.049805,8207.980469,8122.339844,8167.959961,1609100,8167.94,-17.510211
2016/5/6,8169.540039,8170.680176,8104.160156,8146.430176,1678500,8146.410268,-21.529732
2016/5/9,8156.649902,8177.359863,8106.129883,8131.830078,1365700,8131.810206,-14.600062
2016/5/10,8119.709961,8168.129883,8075.580078,8156.290039,1320800,8156.270107,24.459901
2016/5/11,8182.919922,8204.509766,8115.439941,8135.560059,1584800,8135.540177,-20.72993
2016/5/12,8122.779785,8162.439941,8105.490234,8108.049805,1359700,8108.02999,-27.510187
2016/5/13,8095.930176,8095.930176,7999.97998,8053.689941,2020700,8053.67026,-54.35973
2016/5/16,8035.209961,8091.47998,8003.930176,8067.600098,1449600,8067.580382,13.910122
2016/5/17,8081.890137,8151.200195,8047.310059,8140.47998,1500000,8140.460087,72.879705
2016/5/18,8115.609863,8159.680176,8061.259766,8159.680176,1482200,8159.660235,19.200148
2016/5/19,8159.930176,8166.959961,8067.330078,8095.97998,1377200,8095.960196,-63.700039
2016/5/20,8108.680176,8165.97998,8080.649902,8131.259766,1228000,8131.239895,35.279699
2016/5/23,8150.379883,8356.959961,8119.709961,8344.44043,1882300,8344.420038,213.180143
2016/5/24,8329.69043,8354.620117,8298,8300.660156,1382700,8300.639871,-43.780167
2016/5/25,8352.839844,8417.269531,8352.839844,8396.200195,1675500,8396.179677,95.539806
2016/5/26,8400.889648,8410.740234,8376.599609,8394.120117,1328900,8394.099604,-2.080073
2016/5/27,8415.589844,8463.610352,8415.589844,8463.610352,1546200,8463.589668,69.490064
2016/5/30,8476.620117,8563.400391,8462.150391,8535.870117,1612400,8535.849257,72.259589
2016/5/31,8532.209961,8545.730469,8488.900391,8535.589844,2368300,8535.568985,-0.280272
2016/6/1,8516.080078,8603.629883,8514.120117,8597.160156,1713400,8597.139147,61.570162
2016/6/2,8598.469727,8635.030273,8553.540039,8556.019531,1713200,8555.998622,-41.140525
2016/6/3,8565.179688,8601.049805,8559.769531,8587.360352,1446300,8587.339366,31.340744
2016/6/6,8605.150391,8664.120117,8557.679688,8597.110352,1253900,8597.093954,9.754588
2016/6/7,8622.209961,8692.730469,8621.459961,8679.900391,1653300,8679.883835,82.789881
2016/6/8,8704.660156,8754.820312,8690.589844,8715.480469,1745300,8715.463845,35.58001
2016/6/13,8634.240234,8634.240234,8520.209961,8536.219727,1795700,8536.210568,-179.253277
2016/6/14,8513.509766,8577.30957,8503.419922,8576.120117,1324500,8576.110916,39.900348
2016/6/15,8566.429688,8608.290039,8524.549805,8606.370117,1631200,8606.360884,30.249968
2016/6/16,8583.19043,8584.669922,8476.839844,8494.139648,1614200,8494.130535,-112.230349
2016/6/17,8538.280273,8607.160156,8538.280273,8568.080078,1676500,8568.070886,73.940351
2016/6/20,8612.259766,8642.150391,8604.80957,8625.919922,1441600,8625.910667,57.839781
2016/6/21,8633.209961,8684.849609,8627.400391,8684.849609,1522900,8684.840292,58.929625
2016/6/22,8675.120117,8716.25,8653.040039,8716.25,1616300,8716.240648,31.400356
2016/6/23,8706.080078,8711.209961,8662.780273,8676.679688,1277400,8676.670378,-39.57027
2016/6/24,8684.530273,8691.299805,8374.259766,8476.990234,2544000,8476.98114,-199.689238
2016/6/27,8406.290039,8468.660156,8386.269531,8458.870117,1349900,8458.861042,-18.120098
2016/6/28,8438.759766,8505.509766,8396.009766,8505.509766,1527200,8505.50064,46.639598
2016/6/29,8530.370117,8609.230469,8530.370117,8586.55957,1952800,8586.550358,81.049718
2016/6/30,8615.459961,8666.580078,8583.769531,8666.580078,2157300,8666.57078,80.020422
2016/7/1,8692.480469,8755.620117,8680.530273,8738.240234,1877900,8738.230859,71.660079
2016/7/4,8728.320312,8782.379883,8712.120117,8760.580078,1488300,8760.570679,22.33982
2016/7/5,8738.410156,8747.05957,8693.759766,8716.070312,1539800,8716.060961,-44.509718
2016/7/6,8673.530273,8673.530273,8569.150391,8575.75,1803000,8575.740799,-140.320162
2016/7/7,8605.379883,8653.700195,8605.379883,8640.910156,1591200,8640.900886,65.160087
2016/7/8,8605.379883,8653.700195,8605.379883,8640.910156,1591200,8640.900886,0
2016/7/11,8728.230469,8795.799805,8728.230469,8786.469727,2165600,8786.4603,145.559414
2016/7/12,8794.730469,8841.459961,8794.299805,8841.459961,1993200,8841.450475,54.990175
2016/7/13,8847.040039,8865.419922,8800.169922,8857.75,2219500,8857.740497,16.290022
2016/7/14,8837.759766,8877.30957,8818.259766,8866.360352,2035000,8866.350839,8.610342
2016/7/15,8857.150391,8949.849609,8857.150391,8949.849609,2268200,8949.840007,83.489168
2016/7/18,8952.610352,9008.209961,8952.610352,9008.209961,2099900,9008.200296,58.360289
2016/7/19,9018.799805,9034.870117,8972.830078,9034.870117,2370800,9034.860424,26.660128
2016/7/20,9013.519531,9034.129883,8969.19043,9007.679688,2140900,9007.670023,-27.190401
2016/7/21,9010.219727,9075.889648,9009.790039,9056.55957,2658600,9056.549854,48.879831
2016/7/22,9055.169922,9060.150391,9004.240234,9013.139648,2094400,9013.129978,-43.419876
2016/7/25,9030.360352,9085.910156,8916.049805,8991.669922,1980900,8991.660275,-21.469703
2016/7/26,8983.549805,9024.790039,8960.480469,9024.790039,1792500,9024.780357,33.120082
2016/7/27,9058.19043,9084.900391,9042.139648,9063.389648,2133200,9063.379924,38.599567
2016/7/28,9060.480469,9081.400391,9015.349609,9076.639648,2369500,9076.62991,13.249986
2016/7/29,9066.370117,9071.509766,8984.410156,8984.410156,1899200,8984.400517,-92.229393
2016/8/1,9008.740234,9080.709961,9008.740234,9080.709961,1830200,9080.700218,96.299701
2016/8/2,9081.05957,9086.419922,9052.709961,9068.759766,1733700,9068.750036,-11.950182
2016/8/3,9000.820312,9033.950195,8948.400391,9001.709961,1685800,9001.700303,-67.049733
2016/8/4,9009.290039,9035.25,8972.30957,9024.709961,1640000,9024.700278,22.999975
2016/8/5,9025.759766,9101.709961,9023.230469,9092.120117,1959600,9092.110362,67.410084
2016/8/8,9123.070312,9153.990234,9104.429688,9150.259766,1891100,9150.249948,58.139586
2016/8/9,9154,9168.339844,9127.629883,9155.080078,1911500,9155.070256,4.820308
2016/8/10,9160.94043,9200.419922,9131.629883,9200.419922,2158200,9200.410051,45.339795
2016/8/11,9168.700195,9187.179688,9063.80957,9131.830078,2218600,9131.820281,-68.58977
2016/8/12,9135.339844,9173.719727,9135.339844,9150.389648,1924700,9150.379831,18.55955
2016/8/15,9152.360352,9162.019531,9117.259766,9148.509766,1666600,9148.49995,-1.879881
2016/8/16,9146.089844,9165.580078,9082.339844,9110.360352,1762700,9110.350577,-38.149373
2016/8/17,9121.179688,9133.070312,9073.269531,9117.700195,1704800,9117.690413,7.339836
2016/8/18,9104.879883,9128.799805,9093.509766,9122.5,1779500,9122.490213,4.7998
2016/8/19,9139.69043,9175.129883,9034.269531,9034.269531,1966900,9034.259839,-88.230374
2016/8/22,9004.679688,9012.719727,8928.330078,8981.80957,1680100,8981.799934,-52.459905
2016/8/23,8987.070312,9046.299805,8986.759766,9030.929688,1606000,9030.919998,49.120064
2016/8/24,9043.129883,9054.759766,9016.389648,9017.379883,1538600,9017.370208,-13.54979
2016/8/25,9034.469727,9115.469727,9031.339844,9115.469727,1843600,9115.459947,98.089739
2016/8/26,9097.019531,9131.719727,9092.080078,9131.719727,1535600,9131.709929,16.249982
2016/8/29,9117.530273,9136.419922,9027.349609,9110.169922,1604400,9110.160148,-21.549781
2016/8/30,9113.339844,9134.370117,9093.870117,9110.55957,1631700,9110.549796,0.389648
2016/8/31,9122.19043,9130.759766,9044.5,9068.849609,2149900,9068.840961,-41.708835
2016/9/1,9055.730469,9069.129883,8980.209961,9001.150391,1891700,9001.141806,-67.699155
2016/9/2,9015.629883,9038.480469,8958.80957,8987.549805,1968000,8987.541233,-13.600573
2016/9/5,9032.379883,9100.049805,9032.379883,9090.129883,1467300,9090.121214,102.579981
2016/9/6,9102.830078,9181.849609,9098.599609,9181.849609,1709300,9181.840853,91.719639
2016/9/7,9202.230469,9278.879883,9202.230469,9259.070312,1969500,9259.061482,77.220629
2016/9/8,9241.950195,9273.570312,9224.889648,9262.889648,1860000,9262.880815,3.819333
2016/9/9,9217.370117,9217.370117,9142.129883,9164.879883,1587900,9164.871143,-98.009672
2016/9/12,9031.509766,9031.509766,8947.05957,8947.05957,1673200,8947.051038,-217.820105
2016/9/13,8983.950195,9014.75,8885.549805,8940.830078,1797200,8940.821551,-6.229487
2016/9/14,8913.110352,8965.320312,8895.849609,8902.299805,1755900,8902.291315,-38.530236
2016/9/19,9003.410156,9155.379883,9003.410156,9152.879883,1678200,9152.871154,250.579839
2016/9/20,9141.209961,9173.459961,9130.900391,9161.580078,1425100,9161.571341,8.700187
2016/9/21,9141.919922,9228.5,9133.160156,9228.5,1624800,9228.491199,66.919858
2016/9/22,9265.280273,9290.759766,9207.410156,9235.259766,1489300,9235.250958,6.759759
2016/9/23,9240.25,9284.620117,9228.660156,9284.620117,1566400,9284.611263,49.360305
2016/9/26,9229.339844,9229.339844,9189.490234,9194.519531,1242800,9194.510763,-90.1005
2016/9/29,9241.610352,9303.129883,9238.490234,9270.900391,1843300,9270.891549,76.380786
2016/9/30,9240.44043,9240.650391,9160.910156,9166.849609,1606100,9166.840867,-104.050682
2016/10/3,9219.519531,9256.580078,9212.379883,9234.200195,1379500,9234.191389,67.350522
2016/10/4,9228.660156,9287.769531,9224.450195,9287.769531,1396600,9287.760674,53.569285
2016/10/5,9260.69043,9276.129883,9244.410156,9272.280273,1339700,9272.271431,-15.489243
2016/10/6,9263.400391,9284.30957,9242.830078,9284.30957,1405800,9284.300716,12.029285
2016/10/7,9289.660156,9289.950195,9249.05957,9265.80957,1501300,9265.800734,-18.499982
2016/10/11,9311.790039,9327.709961,9167.719727,9219.820312,2070400,9219.81152,-45.989214
2016/10/12,9201.549805,9258.69043,9166.580078,9252.599609,1385400,9252.590785,32.779265
2016/10/13,9268.219727,9285.049805,9187.780273,9219.169922,1523400,9219.16113,-33.429655
2016/10/14,9198.259766,9216.629883,9149.870117,9165.169922,1479500,9165.161181,-53.999949
2016/10/17,9150.669922,9182.669922,9074.990234,9176.219727,1260400,9176.210975,11.049794
2016/10/18,9175.070312,9222.580078,9157.400391,9222.580078,1276700,9222.571283,46.360308
2016/10/19,9227.980469,9298.870117,9226.459961,9283.990234,1506800,9283.98138,61.410097
2016/10/20,9288.490234,9331.889648,9279.150391,9317.240234,1631700,9317.231349,33.249969
2016/10/21,9322.549805,9348.089844,9292.530273,9306.570312,1895600,9306.561437,-10.669912
2016/10/24,9333.94043,9343.570312,9308.530273,9322.5,1257600,9322.491109,15.929672
2016/10/25,9338.089844,9399.969727,9334.799805,9385.650391,1429900,9385.64144,63.150331
2016/10/26,9355.660156,9372.740234,9338.839844,9362.25,1311100,9362.241071,-23.400369
2016/10/27,9363.900391,9370.320312,9286.860352,9299.549805,1445200,9299.540936,-62.700135
2016/10/28,9307.389648,9320.570312,9276.709961,9306.919922,1372600,9306.911046,7.37011
2016/10/31,9283.200195,9314.339844,9194.480469,9290.120117,1320100,9290.111257,-16.799789
2016/11/1,9272.299805,9289.120117,9236.820312,9272.700195,1119300,9272.691352,-17.419905
2016/11/2,9230.230469,9230.230469,9139.040039,9139.040039,1373000,9139.031323,-133.660029
2016/11/3,9126.290039,9154.19043,9067.269531,9067.269531,1401300,9067.260884,-71.770439
2016/11/4,9065.110352,9098.879883,9048.209961,9068.150391,1181400,9068.141743,0.880859
2016/11/7,9102.969727,9191.669922,9102.969727,9189.839844,1245000,9189.83108,121.689337
2016/11/8,9214.950195,9230.200195,9165,9217.429688,1347800,9217.420897,27.589817
2016/11/9,9252.269531,9296.860352,8926.599609,8943.200195,2656500,8943.191666,-274.229231
2016/11/10,9070.639648,9179.179688,9070.639648,9152.179688,1998400,9152.170959,208.979293
2016/11/11,9067.650391,9067.650391,8949.379883,8957.759766,2518700,8957.751223,-194.419736
2016/11/14,8955.269531,8991.94043,8879.69043,8940.400391,2151600,8940.391864,-17.359359
2016/11/15,8927.919922,8981.049805,8923.360352,8931.030273,1949200,8931.021756,-9.370108
2016/11/16,8955.759766,9032.30957,8955.759766,8962.219727,1851700,8962.21118,31.189424
2016/11/17,8984.570312,8998.230469,8936.299805,8995.259766,1704600,8995.251187,33.040007
2016/11/18,8991.5,9025.980469,8958.219727,9008.790039,1779800,9008.781448,13.530261
2016/11/21,9009.780273,9049.759766,8986.400391,9041.110352,1807800,9041.101729,32.320281
2016/11/22,9058.580078,9161.19043,9058.580078,9133.389648,2146700,9133.380938,92.279209
2016/11/23,9146.719727,9202.719727,9146.719727,9178.230469,1926800,9178.221716,44.840778
2016/11/24,9164.839844,9183.160156,9137.55957,9152.110352,2022700,9152.101623,-26.120093
2016/11/25,9149.349609,9191.339844,9148.629883,9159.070312,1840100,9159.061578,6.959955
2016/11/28,9167.330078,9241.540039,9167.330078,9222.240234,1910200,9222.231439,63.169861
2016/11/29,9220.950195,9249.05957,9192.379883,9192.379883,1889200,9192.377143,-29.854296
2016/11/30,9196.089844,9240.709961,9189.620117,9240.709961,2538900,9240.707207,48.330064
2016/12/1,9245.549805,9278.959961,9241.780273,9263.530273,1996000,9263.527513,22.820306
2016/12/2,9214.55957,9214.55957,9165.900391,9189.490234,1730600,9189.487496,-74.040017
2016/12/5,9194.459961,9212.19043,9138.639648,9160.660156,1547800,9160.657426,-28.83007
2016/12/6,9209.799805,9280.650391,9209.799805,9250.769531,1649700,9250.766774,90.109348
2016/12/7,9279,9299.919922,9247.5,9263.889648,174890300,9263.889648,13.122874
2016/12/8,9308.900391,9376.410156,9308.900391,9375.860352,2170000,9375.860352,111.970704
2016/12/9,9383.070312,9399.25,9366.860352,9392.679688,1811800,9392.679688,16.819336
2016/12/12,9402.049805,9430.339844,9336.450195,9349.94043,1697400,9349.94043,-42.739258
2016/12/13,9361.969727,9382.139648,9342.55957,9382.139648,1856000,9382.139648,32.199218
2016/12/14,9395.599609,9413.129883,9353.25,9368.519531,1658400,9368.519531,-13.620117
2016/12/15,9337.209961,9370.509766,9309.790039,9360.349609,1692100,9360.349609,-8.169922
2016/12/16,9352.269531,9379.75,9326.780273,9326.780273,1858100,9326.780273,-33.569336
2016/12/19,9316.05957,9317.030273,9237.980469,9239.320312,1454800,9239.320312,-87.459961
2016/12/20,9229.740234,9258.69043,9199.839844,9242.410156,1349900,9242.410156,3.089844
2016/12/21,9234.94043,9263.5,9204.259766,9204.259766,1439700,9204.259766,-38.15039
2016/12/22,9204.290039,9209.719727,9118.75,9118.75,1427400,9118.75,-85.509766
2016/12/23,9112.330078,9128.830078,9078.639648,9078.639648,1333800,9078.639648,-40.110352
