company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
全譜,6228,-30.75,-36.2,-15.26,-39.46,-29.98,-64.35,-47.97,-38.23,-81.91,-98.01,-93.58,1.55,18.81,44.69,-25.6,-79.85,-124.82,-130.36,-136.73
研通,6229,2.08,1.13,0.14,0.17,0.49,-1.02,-2.24,3.18,3,2.44,2.72,3.69,3.69,4.4,0.32,1.3,1.21,-0.53,-6.4
超眾,6230,12.32,14.07,12.51,11.1,10.61,8.49,9.99,9.6,9.97,9.66,8.43,8.9,8.95,9.1,10.12,7.74,7.63,6.69,2.3
系微,6231,-10.29,-10.67,-9.77,5.16,5.35,6.8,1.86,2.42,0.7,-1.37,-9.83,2.93,0.64,0.11,-26.84,11.19,13.51,14.3,15.87
旺玖,6233,-17.38,-18.83,-27.32,-16.67,-14.94,-26.14,-29.1,-29,-9.9,0.24,-44.9,-23.11,-15.98,-11.63,-19.57,-22.46,-7.79,-11.39,-0.97
高僑,6234,-0.7,-0.28,3.58,25.82,14.05,17.12,5.57,7.96,6.58,5.11,5.95,-25.01,-20.92,-13.52,-3.12,-33.71,-9.79,0.39,13.71
華孚,6235,6.31,6.75,7.45,2.7,-0.67,0.74,-3.19,-14.38,-19.42,-17.8,-11.6,-4.11,-7.18,-0.75,3.56,-9.7,-7.85,-5.02,-2.4
康呈,6236,-23.05,-16.37,-17.67,-23.98,-32.1,-29.28,-26.36,4.92,10.92,27.11,28.11,-30.02,-226.28,-195.76,-116.23,-223.01,-266.97,-213.48,-186.24
驊訊,6237,19.99,6.76,-3.7,26.28,40.55,-8.2,-3.65,22.31,26.66,37.88,77.21,0.84,-0.02,3.56,-6.61,-26.89,-11.57,-5.42,-9.09
勝麗,6238,16.44,17.82,18.53,15.14,13.27,10.21,12.06,2.69,2.17,2.55,2.38,7.43,7.7,8.05,3.33,1.1,0.61,-0.19,-1.87
力成,6239,12.27,11.96,11.46,11.85,11.73,11.26,10.91,11.06,11.14,10.56,9.4,-8.52,8.11,8.93,8.26,10.09,11.12,13.11,12.96
松崗,6240,12.68,-16.31,-36.85,16.21,28.46,16.97,31.31,5.44,3.04,0.14,-15.8,35.88,1.04,-4.97,2.86,4.28,7.97,4.14,15.64
易通展,6241,-14.67,-1.9,3.51,-15.89,-18.42,-35.2,-49.76,7.21,7.61,6.83,8.33,3.49,3.68,4.12,5.52,5.06,5.55,6.3,7.2
立康,6242,11.97,13.05,10.53,11.6,10.7,11.69,8.16,-10.23,-1.71,-12.82,-20.24,-26.08,-29.26,-34.66,-20.31,-14.38,-11.14,-13.35,-11.64
迅杰,6243,-24.24,-24.09,-20.01,-26.93,-29.63,-48.19,-43.44,-12.53,-13.56,-14.89,-4.94,-9.98,-7.89,-7.71,-5.73,-14.33,-9.18,-8.34,-7.46
茂迪,6244,0.52,6.14,8.58,-2.54,-6.05,-11.12,-11.65,-5.29,-3.7,1.6,2.57,1.13,-0.98,-6.2,-17.62,-34.01,-34.62,-38.63,-25.45
立端,6245,5.99,5.2,4.84,6.05,5.72,3.86,5.43,6.88,5.55,5.07,7.23,7.62,7.58,7.87,8.26,7.6,7.96,7.68,6.8
