company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
和大,1536,-27.38,0.36,26.78,-8.65,17.17,12.03,32.26,-0.35,-3.55,26.26,41.11,21.38,18.17,-17.18,28.57,6.46,-63.16,28.21,62.25
廣隆,1537,-18.8,15.41,17.24,-4.26,10.35,3.78,8.62,8.61,14.98,11.37,-18.19,-9.15,-25.72,-80.29,107.23,17.97,27.94,53.38,-4.68
正峰新,1538,-20.48,-2.44,100.07,-2.2,915.65,-455.77,-460.01,-3.7,-22.53,-13.31,128.06,-92.56,10.54,65.75,-88.71,169.35,687.27,-861.66,-19.54
巨庭,1539,-67.63,2.03,22.82,-29.72,65.49,-47.63,81.84,17.38,29.52,10.44,-12,32.83,136.5,256.39,281.06,17.17,-22.77,159.53,-105.84
喬福,1540,-15.77,8.74,-70.29,-45.24,12.87,-23.74,-14.71,19.07,21.39,-24.92,53.42,57.93,-6.38,-12.49,-17.38,-68.73,-162.91,127.68,73.35
錩泰,1541,-136.2,-25.17,164.54,-55.32,78.74,65.15,-14.13,-206488.9,207079.56,-495.27,717.84,-28.37,-136.28,718.31,-481.88,-1861.3,-156.44,-73.01,145.78
伸興,1558,-23.04,34.15,-22.79,-7.81,13.35,19.71,-21.51,10.29,9.69,-8.14,4.59,-1.73,-8.07,-70.99,102.95,0.51,-24.76,47.02,-26.41
中砂,1560,3.51,8.2,-35.8,-5.06,4.23,-8.86,-1.04,-3.84,-11.14,9.26,29.93,-3.27,-2.47,0.13,20.89,10.9,7.96,-1.12,-16.38
精華,1565,-23.98,5.36,42.29,5.76,20.94,8.49,-42.63,-5.63,-12.4,-17.42,33.88,-2.39,-4.58,-7.82,47.12,7.84,3.04,8.34,-6.36
捷邦,1566,27.55,32.63,-89.89,493.92,579.91,12.24,136.23,612.66,387.16,-347.77,-176.43,-439.5,-218.34,-12.81,227.17,-192.96,50.51,217.03,-178.87
倉佑,1568,-64.64,-105.8,195.22,8.57,36.59,48.12,-59.45,-42.81,-54.05,-151.83,290.96,30.3,6.76,-63.72,,559.3,-192.89,192.89,0
濱川,1569,19.74,25.35,80.83,195.67,-231.22,-275.04,-67.56,-55.17,2559.99,-1026.01,"-1,541.68",7.82,-42.43,-4.84,-93.05,-19.59,-892.5,627.24,241.32
