company name,index,2016Q3,2016Q2,2016Q1,2015Q4,2015Q3,2015Q2,2015Q1,2014Q4,2014Q3,2014Q2,2014Q1,2013Q4,2013Q3,2013Q2,2013Q1,2012Q4,2012Q3,2012Q2,2012Q1
立益,1443,57.41,61.88,62.55,66.04,62.02,58.64,58.53,60.74,64.22,70.27,58.56,58.02,64.04,63.51,61.9,61.26,67.29,62.52,62.01
力麗,1444,109.58,112.7,121.38,120.89,128.68,130.97,156.58,159.53,142.26,148.3,161.79,193.25,164.79,148.59,176.1,208.79,163.04,149.11,200.16
大宇,1445,720.46,518.03,682.02,749.1,685.75,619.84,894.01,746.34,803.38,507.59,782.01,570.01,670.75,380.23,518.57,513.25,437.55,387.4,502.7
宏和,1446,154.88,152.68,172.62,173.8,871.01,848.31,998.23,1172.77,942.68,733.6,1171.03,710.58,619.95,670,811.53,804.87,874.43,861.13,907.62
力鵬,1447,121.88,127.7,122.15,123.03,128.8,123.1,123.07,136.95,130.77,130.85,133.8,143.99,137.06,132.09,132.03,136.89,128.9,120.64,125.48
佳和,1449,107.62,111.08,113.26,117.76,114.59,108.46,119.07,121.9,70.99,73.58,75.24,77.94,161.02,154.86,150.28,159.63,178.48,89.54,93.63
年興,1451,416.51,322.48,421.05,406.95,361.48,293.48,380.88,356.38,333.02,276.22,254.34,224.58,208.05,218.39,239.92,324.79,294.48,322.53,374.68
宏益,1452,984.1,406.52,853.31,803,793.13,576.74,1065.02,987.17,603,434.95,550.32,875.16,679.54,524.04,893.89,850.03,808.87,602.75,793.07
大將,1453,728.31,878.32,842.24,943.09,1014.9,1140.19,279.06,310.66,511.35,615.85,841.69,724.78,723.68,1915.76,1183.16,1353.18,366.45,309.18,306.17
台富,1454,276.56,255.85,283.35,317.04,417.66,299.7,316.79,301.16,305.85,236.82,289.85,357.88,325.86,292.16,329.93,332.06,368.8,301.48,436.62
集盛,1455,127.21,119.08,141.75,180.11,169.77,185.96,157.14,143.2,131.55,123.89,129,128.41,207.22,140.21,140.54,151.65,134.49,129.17,115.36
怡華,1456,158.54,170.53,153.69,79.57,75.63,72.92,138.7,140.1,139.85,364.78,116.61,95.24,96.72,77.31,63.58,64.65,40.68,42.41,45.66
宜進,1457,129.06,99.01,113.44,111.17,85.85,90.48,142.31,144.72,128.11,92.5,89.89,88.15,106.81,93.59,95.88,104.98,104.75,135.41,125.18
聯發,1459,144.6,123.94,135.99,139.3,121.76,131.69,156.41,163.89,145.96,151.06,175.52,150.08,132.45,117.11,126.3,112.47,106.47,111.61,108.95
宏遠,1460,165.43,150.27,164.45,154.25,167.65,167.36,184.77,176.68,181.53,201.3,206.42,179.97,148.44,146.66,146.65,139.17,135.38,151.37,136.03
強盛,1463,162.34,154.47,168.14,177.43,183.08,178.03,197.95,197.81,196.78,194.51,211.35,198.84,193.83,206.46,248.08,269.82,268.16,450.9,421.19
得力,1464,121.86,122.96,117.59,121.01,121.91,125.99,120.77,118.4,104.34,110.18,111.33,110.8,116.91,122.97,124.15,124.35,122.72,124.77,128.18
偉全,1465,524.75,646.39,600.08,592.88,431.01,370.13,545.37,448.01,402.34,365.48,427.59,391.02,333.44,249.78,313.32,286.41,313.46,263.75,255.51
聚隆,1466,114.68,163.8,179.48,190.36,162.61,197.71,214.72,220.42,198.64,146.9,154.04,181.75,181.53,180.2,177.71,140.43,137.44,133.86,161.42
南緯,1467,144.47,140.97,150.67,156.76,164.21,177.64,193.84,194.78,189.89,182.49,157.44,155.12,152.95,155.33,164.13,145.36,144.94,134.12,136.09
昶和,1468,171.75,165.61,172.55,173.32,211.78,206.45,231.47,221.44,167.99,180.18,168.74,179.37,147.13,166.04,161.81,170.98,172.99,174.14,177.82
理隆,1469,193.59,215.17,210.18,229.85,231.65,274.02,287.49,250.21,252.49,258.82,196.29,179.52,157.21,149.62,144.75,146.44,146.65,138.54,137.58
大統染,1470,696.69,468.75,734.06,675.16,589.3,414.59,511.42,459.49,522.06,484.84,505.44,527.48,638.57,591.39,719.63,580,614.94,502.37,580.02
首利,1471,232.26,243.56,282.66,273.18,286.54,278.89,230.83,219.97,181.5,198.33,179.98,191.3,172.83,153.41,141.96,154.53,154.11,167.03,174
三洋紡,1472,82.66,89.67,92.59,78.93,79.72,67.67,61.14,59.65,63.42,63.79,64.49,66.8,72.32,63.04,51.76,57.47,58.91,54.57,56.46
台南,1473,224.78,214.57,169,161.79,160.67,162.66,186.97,210.07,268.73,224,266.61,252.67,276.58,274.27,262.73,215.42,182.88,181.26,252.23
弘裕,1474,149.73,145.04,137.68,132.61,133.55,128.37,133.05,131.24,131.57,132.05,129.97,129.07,137.21,138.59,140.16,143.8,150.62,152.56,156.72
本盟,1475,187.78,191.58,203.38,196.35,37.04,37.4,38.78,42.83,46.44,41.82,44.86,50.22,76.06,90.91,47.14,47.68,54.01,53.46,53.97
儒鴻,1476,253.13,182.66,271.47,194.24,172.53,135.17,170.11,158.98,139.99,121.52,168.85,167.49,148.8,143.04,188.64,185.06,150.13,135.29,156.87
聚陽,1477,197.71,148.9,235.83,192.26,171.89,147.62,208.97,197.19,172.55,110.09,143.13,184.41,251.95,190.05,304.41,253.58,251.23,166.52,244.51
士電,1503,128.81,127.53,149.55,147.05,141.54,140.04,149.53,145.42,142.61,139.45,149.73,143.73,149.77,147.53,158.92,150.11,144.67,139.05,151.18
東元,1504,244.53,187.97,190.06,186.19,240.86,209.44,254.54,239.41,221.14,194.58,213.58,204.38,209.17,189.62,204.82,212.74,224.3,201.43,227.62
正道,1506,376.1,352,314.23,309.36,374.13,333.7,375.42,154.21,161.18,167.48,168.87,165.19,171.9,172.9,160.88,161.47,137.82,140.83,103.92
永大,1507,127.31,122.18,131.9,126.95,125.49,121.14,132.21,125.15,122.61,116.57,123.23,119.15,115.43,113.6,121.72,169.1,163.02,159.36,188.62
瑞利,1512,115,119.25,117.65,115.82,99.77,106.31,104.63,110.98,111.87,110.28,114.92,123.54,123.32,121.12,129.18,100.3,100.03,101.35,107.33
中興電,1513,159.43,159.43,172.76,162.27,158.97,156.48,169.09,166.75,152.37,159.25,171.3,164.42,150.27,150.17,156.74,153.46,149.44,149.96,166.73
亞力,1514,162.68,159.12,177.72,168.98,159.08,165.03,175.46,177.41,176.03,177.75,182.55,178.16,167.25,162.66,174.11,181.3,175.07,177.43,196.32
